-0.0556013657820521,-0.0614669826752636,-0.0674491345857651,-0.0733469819007125,-0.0789725909731036,-0.0841562594961795,-0.088743343394615,-0.0925937190784694,-0.0955826286728717,-0.0976015282052692,-0.0985576422632973,-0.0983734927821257,-0.0969867364379971,-0.0943502259039073,-0.0904322340702491,-0.0852167940527406,-0.0787040900263859,-0.070910806649581,-0.0618694782780993,-0.0516295075237217,-0.0402554808167799,-0.0278249553102683,-0.0144261983683032,-0.000155979269730365,0.0148823820494886,0.0305805996214189,0.0468268755928875,0.0635071645806863,0.0805055326946848,0.0977022013038265,0.114971499897395,0.132192900915317,0.149259266564803,0.166072672707914,0.182541043717051,0.198577121138482,0.214097425951583,0.229021535805334,0.243271636192837,0.256772332330509,0.269450702778388,0.281237104315235,0.292066618808101,0.301879872639538,0.310623200615735,0.318248731379405,0.324714585186124,0.329985179167095,0.334031601573423,0.33683202290346,0.338372121392666,0.338645505556184,0.337654116925707,0.335408593049023,0.331928565818867,0.327242864861424,0.321389591452762,0.314416026607311,0.306378340404397,0.29734108811481,0.287376540313376,0.276564020707718,0.264989410656532,0.252744034755364,0.23992346590624,0.226625776002488,0.212949666563898,0.19899332014196,0.184853027874891,0.170620455699727,0.156378986373562,0.142201852312007,0.128156637706686,0.114311354893044,0.100734692523765,0.0874925615667339,0.0746451917755113,0.062245801106483,0.0503402937444398,0.0389674284431318,0.0281591494985296,0.0179409686486864,0.00833237392928031,-0.000652736350977623,-0.00900559766924683,-0.0167221082145194,-0.0238023500426676,-0.0302501083159828,-0.0360723931895945,-0.0412789698010579,-0.0458819064295224,-0.0498951592207747,-0.0533342173667808,-0.0562158138780438,-0.0585576561273899,-0.0603781149979429,-0.0616958644511991,-0.0625295060241045,-0.0628972163676519,-0.0628164453164057,-0.0623036815748229,-0.0613742950216314,-0.0600424579929246,-0.0583211420123242,-0.0562221811096468,-0.0537563880529335,-0.0509337055499743,-0.0477633720482714,-0.0442540841172055,-0.0404141450206876,-0.0362515973364834,-0.0317743421161147,-0.0269902482754221,-0.0219072556805584,-0.0165334750969828,-0.0108772882880694,-0.00494745221718119,0.00124678736297537,0.00769556539084496,0.0143882387507908,0.0213131816451389,0.0284575062649405,0.0358066595993186,0.0433438088983429,0.0510488553772079,0.0588967878970789,0.0668549764366949,0.0748798233013734,0.0829189702951914,0.0909262134820951,0.0988673810303456,0.106716794564074,0.114454268262177,0.122063248647007,0.129529611650069,0.136840833968463,0.143985392243825,0.150952310408389,0.157730809318345,0.164310031035578,0.170678820552991,0.176825554017707,0.182738006424502,0.188403254310995,0.193807610740195,0.198936583082429,0.203774714986823,0.208305169839036,0.212509263180106,0.216366188503889,0.219852937948061,0.22294442077833,0.225613768442727,0.227832773266259,0.229572374914199,0.230803137640679,0.231495721724622,0.231621411908186,0.231152894819773,0.230065388216044,0.22833745797788,0.2259515081462,0.222894210333088,0.219156914276503,0.214736017350727,0.209633268552505,0.203855992188492,0.197417224222179,0.19033575814955,0.182636100569998,0.174348341438229,0.165507941126699,0.156155370735263,0.146335358616518,0.136095768815267,0.125486627685894,0.114559480648037,0.103366939602049,0.0919620643239891,0.080397585380234,0.0687251125571957,0.056994465345941,0.0452533899541235,0.033547941511959,0.0219237624576896,0.0104281915031573,-0.000888249225167731,-0.0119741749661308,-0.0227827832056255,-0.0332747269385321,-0.0434178408041458,-0.0531859865969715,-0.0625579648865746,-0.0715166286530279,-0.0800481610516328,-0.0881414764187116,-0.0957877183143818,-0.102979836602951,-0.109712229906951,-0.115980442787673,-0.121780909386484,-0.12711073712182,-0.131967525437012,-0.136349215617211,-0.140253968429012,-0.143680066863845,-0.146625841649304,-0.149089502420343,-0.151069025179901,-0.152561804769976,-0.153564423170523,-0.154072550655256,-0.15408096206156,-0.153583650544276,-0.152574022859916,-0.151045163551502,-0.148990160191495,-0.146402486825334,-0.14327644285491,-0.139607629517221,-0.135393418716885,-0.130633365706934,-0.125329548419862,-0.119486840575196,-0.113113127598989,-0.106219467634888,-0.0988201676408601,-0.090932599775233,-0.0825772130019216,-0.0737770378654285,-0.0645572048666207,-0.0549445085224404,-0.0449670599228496,-0.0346540704129699,-0.024035790792664,-0.0131436263584602,-0.00201050784400438,0.00932830179652561,0.0208337104506315,0.0324605081505699,0.0441556158471381,0.0558621661658449,0.0675294744262629,0.0791160191596049,0.0905872189248294,0.101913222997586,0.113067409497182,0.124025383079021,0.134764286322912,0.145262311801123,0.155498348411395,0.165451722891718,0.175102013336536,0.184428920475625,0.193412186777691,0.202031552585109,0.21026667755438,0.218096759088686,0.225499786073875,0.232452020313718,0.238927696778534,0.244898922121679,0.250335743275693,0.25520636287011,0.259477512631406,0.263115070761184,0.266084938663692,0.268353850311289,0.269890024657193,0.270663892200201,0.270649029068701,0.26982319497277,0.268169206136684,0.265675513136465,0.262336559012974,0.258153024544557,0.253132017275169,0.247287221079042,0.240639003945201,0.233214470837699,0.225047435875367,0.216178275231811,0.206653628655779,0.196525959479075,0.185852951131287,0.174696510214095,0.163121333650493,0.151193724014471,0.138980893450905,0.126550209576919,0.113968044363159,0.10129840440537,0.0886016298433865,0.0759337044114391,0.0633468806740531,0.0508919620348894,0.038620594588002,0.0265847793211321,0.0148338607221287,0.00341205796244743,-0.00764233419416961,-0.0182968105478809,-0.0285242051479089,-0.0383021504470689,-0.0476125272226705,-0.0564409444788838,-0.0647762641567246,-0.0726101717788089,-0.079936788986378,-0.0867523230539091,-0.0930547491320895,-0.0988435219604242,-0.104119314697397,-0.108883783251106,-0.113139355063193,-0.116889041715849,-0.120136274994349,-0.122884766141657,-0.1251383879964,-0.126901079539618,-0.128176772133346,-0.128969336463459,-0.12928254894283,-0.129119994258088,-0.128485054435319,-0.127380772048035,-0.12580978215514,-0.123774329244653,-0.121276355213914,-0.118317644157387,-0.114900010030507,-0.111025513887905,-0.106696698178311,-0.101916826438124,-0.0966901176737053,-0.0910219657918229,-0.0849190378324416,-0.0783893647972799,-0.0714424215841011,-0.0640890318782714,-0.0563412830130093,-0.0482124563554324,-0.0397169802771423,-0.0308704134888941,-0.0216894657995241,-0.0121920620643864,-0.00239745753130341,0.0076735751353692,0.0179984423798053,0.0285522270001356,0.0393068461900562,0.050229653651109,0.0612812693526625,0.0724131946935026,0.0835695997017108,0.0946987791357974,0.105760213188054,0.116722071578331,0.127558035655058,0.138245220366517,0.148762848650104,0.15909136654263,0.16921182601235,0.179105441382885,0.188753266435507,0.198135961463355,0.207233632025635,0.216025727725838,0.224490894602978,0.232606476528327,0.240347753397879,0.247687443978159,0.254595467779528,0.261038945191566,0.266982391890521,0.272388049039649,0.27721631494337,0.281426346215264,0.284977028986584,0.28782806318394,0.289940729473306,0.291278677974688,0.291809029413496,0.291503632608824,0.290340037789473,0.288302060840818,0.285380114378813,0.281571450251062,0.276880363817192,0.271318363061082,0.264904291726392,0.25766439481825,0.249632313072742,0.240848979325668,0.231362368224407,0.221227059187877,0.210503585694426,0.199257526462634,0.187558167498804,0.175477010265312,0.163086787753436,0.150460671595855,0.137670990333415,0.124787523056099,0.111875659259349,0.0989951351796197,0.0862005825108878,0.0735444814020326,0.0610799710782378,0.0488605098611566,0.0369371552696116,0.0253562440480986,0.0141584122412595,0.00337846188176244,-0.00695438290848204,-0.0168160506895317,-0.0261871449923176,-0.0350524711883752,-0.0434005882673446,-0.0512233893048889,-0.0585157091195835,-0.065274956878525,-0.0715007719801014,-0.07719470213921,-0.0823599028653471,-0.087000857548688,-0.0911231174444442,-0.0947330612260151,-0.0978376744822353,-0.100444350323099,-0.10256071280254,-0.104194464952696,-0.105353262834731,-0.106044616277099,-0.10627581607815,-0.106053886565495,-0.105385561651076,-0.104277281966567,-0.102735210330108,-0.100765262669854,-0.098373151578254,-0.0955644398496046,-0.0923446016188719,-0.0887190890354768,-0.0846934027464045,-0.0802731648154578,-0.0754641930681456,-0.070272576231316,-0.0647047496423475,-0.0587675717350865,-0.052468401943168,-0.0458151810241157,-0.038816514985732,-0.0314817637218154,-0.023821135332213,-0.015845787582067,-0.00756794005795381,0.000998994842759655,0.00984024636752727,0.018939458030279,0.0282783528303163,0.0378362143318471,0.0475890517880564,0.0575082272493968,0.0675582463550178,0.0776938853386864,0.0878604356090707,0.0980056007500465,0.108089595916416,0.118082504795288,0.127960495982439,0.137703454812917,0.14729351871518,0.15671411497288,0.165949292763984,0.174983240703477,0.183799930205984,0.192382850458812,0.200714814814034,0.208777826549143,0.216552994481823,0.224020294358124,0.231157967076571,0.237941880231082,0.244345144631261,0.250337983115881,0.255887836987071,0.260959665653106,0.265516364006389,0.26951923300047,0.272928524312304,0.275704305655477,0.277807763574208,0.279202122660067,0.279853320632637,0.279730833945246,0.278808652516382,0.277066179093298,0.274488880990778,0.271068712688905,0.266804399655876,0.26170164347826,0.255773269751824,0.24903931911027,0.241527070575388,0.233270974523511,0.224312459411941,0.214699580989975,0.204486514926489,0.193732837518284,0.18250242257777,0.170861948805876,0.158879734247024,0.146625027602131,0.134167086667663,0.12157383091486,0.108910254702011,0.0962369758051876,0.0836096132115797,0.0710799465627933,0.0586987799968963,0.0465179147106807,0.0345889531365979,0.0229603679389264,0.0116754942962714,0.00077190282194965,-0.00971850746867443,-0.019769132641229,-0.0293581797183598,-0.0384681603388867,-0.0470854045048207,-0.0551996092012897,-0.0628034235030141,-0.0698920674038758,-0.0764629809820597,-0.0825155010626111,-0.0880505632568054,-0.0930704278693858,-0.0975784286788057,-0.101578744076269,-0.105076190508378,-0.10807603854533,-0.110583852102772,-0.112605351321813,-0.114146299361192,-0.11521241293711,-0.115809295946027,-0.115942395009277,-0.115616975350871,-0.114838115100234,-0.11361071591306,-0.111939527719736,-0.109829185423226,-0.107284255452791,-0.104309290212469,-0.100908888623912,-0.0970877611388158,-0.0928507977812141,-0.0882031379766806,-0.0831502411438362,-0.077697957279164,-0.0718525970792311,-0.0656210015359314,-0.0590106114252256,-0.0520295376827078,-0.0446866342711212,-0.036991575682409,-0.0289549415393654,-0.0205883108973423,-0.0119043693600062,-0.00291703432515244,0.00635839078166885,0.0159050121337025,0.0257040531093395,0.0357344090136867,0.0459719389061356,0.0563883116220874,0.0669491465521625,0.0776114114124994,0.088322212258122,0.0990266153701943,0.109680259373207,0.120249642500343,0.130708232378845,0.141033737149811,0.151206416826454,0.161207991788393,0.171020898225861,0.180627759060876,0.19001099889606,0.199152562530042,0.208033713418969,0.216634898077065,0.224935661044246,0.23291424053131,0.240546731868425,0.24780652070934,0.254663984320411,0.261086452281933,0.267038396126075,0.272481784564049,0.277376531407156,0.281681022214233,0.285352885617761,0.288350200062454,0.290632509288986,0.2921615519138,0.292902177382294,0.292823534474111,0.291900191184844,0.290112880283941,0.287448931374098,0.283902555589825,0.27947506954875,0.274175078975116,0.268018616251072,0.261029220644713,0.253237949089563,0.244683296529027,0.235410984617039,0.22547357197269,0.214929863782083,0.203844066815156,0.19228461250796,0.180322588552778,0.168030579071195,0.155481902224386,0.142749467142944,0.129904146143862,0.117012887486627,0.104137151708449,0.0913327990953089,0.0786525285364469,0.0661491652209562,0.0538763227654728,0.0418860705005182,0.0302263021623679,0.018939394126575,0.00806187604131068,-0.00237540686377504,-0.0123469099442725,-0.021831924123378,-0.0308141023146093,-0.0392810059160396,-0.0472236784709144,-0.0546362459968499,-0.0615155419346408,-0.0678607550572865,-0.0736730993065411,-0.0789555048290698,-0.0837123294705942,-0.0879490899447563,-0.0916722121550429,-0.0948888008298602,-0.0976064295300673,-0.0998329528269051,-0.101576342724798,-0.102844551135109,-0.103645399503307,-0.103986495751241,-0.103875177715057,-0.103318481387569,-0.102323131602766,-0.100895552367588,-0.099041893848341,-0.0967680730248749,-0.0940798251888785,-0.0909827637345138,-0.0874824460268308,-0.0835844435036834,-0.0792944145510715,-0.0746181790833558,-0.0695617941611916,-0.0641316303962315,-0.0583344493178632,-0.0521774822806868,-0.0456685117939185,-0.038815956246124,-0.0316289588453116,-0.0241174814497863,-0.0162924045252431,-0.00816563664819908,0.000249758548499854,0.00893940293960049,0.0178873862006606,0.0270759470974876,0.0364849820397024,0.0460912574229757,0.0558671146280118,0.0657783623799816,0.0757813614057502,0.0858223107046172,0.0958477718176242,0.10581658217928,0.11569804549861,0.125467960460507,0.135106096693765,0.144594645930956,0.153917212448369,0.16305811602745,0.172001889831473,0.180732909101731,0.189235114091905,0.197491805679228,0.20548550076058,0.213197839093044,0.220609440683079,0.227699436081815,0.23444476307584,0.240819715308954,0.246795741529405,0.252341486965281,0.257423044418359,0.262004347234202,0.266047628037283,0.269513921585602,0.27236375418753,0.274558352214279,0.276060782607595,0.276836642824575,0.276854786914364,0.276088219938609,0.274515012993087,0.272119037403994,0.268890464686209,0.264826097852431,0.259929603032533,0.25421167498877,0.247690143992688,0.240390016933891,0.232343433284772,0.223589503731877,0.214173999659646,0.204148895095639,0.19357174404462,0.182504696228571,0.171013007745115,0.15916378293897,0.147025216214861,0.13466579771231,0.122153090032672,0.1095522339067,0.0969244679300337,0.084326244820734,0.07180978521003,0.0594255140850379,0.0472245853010645,0.0352586636048423,0.0235771564760657,0.0122247381861934,0.00124037871157357,-0.00934268585590976,-0.0194966117074188,-0.0291984694802176,-0.038429729322691,-0.0471757598689567,-0.0554253619313316,-0.0631703410863613,-0.0704051169030755,-0.0771263651182551,-0.0833326894095728,-0.0890243201777919,-0.0942028384718924,-0.0988709238004326,-0.103032125098915,-0.10669065458029,-0.109851204549576,-0.112518787455904,-0.114698599446801,-0.116395907485769,-0.1176159597439,-0.118363918551421,-0.118644814768239,-0.118463522060741,-0.117824749290093,-0.11673304903804,-0.115192840215389,-0.113208442700466,-0.110784101369545,-0.107924041774644,-0.10463251874352,-0.100913876601178,-0.0967726451799646,-0.0922135990064448,-0.0872418946879638,-0.0818631332365431,-0.076083422277624,-0.0699094378539006,-0.0633484859826476,-0.0564085646898138,-0.0490984279096429,-0.0414276533342892,-0.0334067168817937,-0.025047076782243,-0.0163612705071118,-0.00736302876261771,0.00193258575823929,0.0115089993134972,0.0213478783033452,0.0314287588680698,0.0417284664826549,0.0522201771379515,0.0628718903257277,0.0736441113579065,0.0844875665887191,0.0953463589043164,0.106170932397525,0.116923550984051,0.127574901357315,0.13810084288181,0.148480366050126,0.158694298807077,0.168724442057218,0.178552964920496,0.18816196887865,0.197533170111019,0.206647670731888,0.215485801644022,0.224027024590709,0.232249601016378,0.240129843647079,0.247641472672267,0.254755243692984,0.261438840724853,0.267657009085326,0.273371871458666,0.278543353859591,0.283129691846375,0.28708814167695,0.290376121865135,0.292952284666516,0.29477726126018,0.295814557717908,0.296031771089177,0.295401795291402,0.293903634019881,0.291522857855173,0.28825189725081,0.284090275083358,0.279044803481022,0.273129738356388,0.266366878740618,0.258785599451002,0.25042280180729,0.241322748771146,0.231536732271045,0.221122549561442,0.210143720726376,0.198668465886882,0.186768124682072,0.17451580778634,0.16198557749656,0.149251440078896,0.136385792909107,0.12345750456325,0.110530102472372,0.0976611095138449,0.0849039381644179,0.0723114339803753,0.0599374302408929,0.047834958677076,0.0360534557519681,0.0246370710710512,0.0136241155478808,0.00304711162677842,-0.00706687543706291,-0.0166957927403482,-0.0258221306665741,-0.0344324671165323,-0.0425170358283951,-0.050069319586458,-0.05708566672344,-0.063564929526799,-0.0695081238108233,-0.0749181092325442,-0.0797992898064222,-0.0841573338005432,-0.0879989122247399,-0.0913314557288537,-0.0941629307866099,-0.0965016370891284,-0.0983560286561995,-0.099734561095254,-0.10064556677456,-0.101097158652944,-0.101097162367537,-0.100653075119437,-0.0997720490419583,-0.0984608961498002,-0.0967261116598585,-0.0945739124180743,-0.0920102873116495,-0.08904105683441,-0.0856719393505267,-0.0819086220248172,-0.0777568348277057,-0.0732224264652642,-0.0683114415257073,-0.0630301985714208,-0.0573853693263616,-0.0513840594682038,-0.0450338917471599,-0.0383430921260161,-0.0313205793995014,-0.0239760586593172,-0.0163201197432856,-0.00836434420356425,-0.000121428765899824,0.00839466001120382,0.0171684752071496,0.0261827826558079,0.0354180899379429,0.0448518942775648,0.0544574468006636,0.0642017245600588,0.0740425008583618,0.0839269420599774,0.0938008555562667,0.103621965384059,0.113358971367122,0.122987430314022,0.132487096036849,0.141840298038417,0.151030891702213,0.160043536607799,0.168863177641278,0.177474660995572,0.185862446439363,0.194010393109204,0.201901605193096,0.20951832937266,0.21684189035682,0.223852353508101,0.23052780134712,0.236843813053683,0.242773191328857,0.248285932637703,0.25334942007301,0.257928783395334,0.26198734607688,0.2654871070083,0.26838930951749,0.270655409909677,0.272248404017065,0.273133649468522,0.273279516453145,0.272658175756453,0.271246478760566,0.269026747871047,0.265987361100447,0.26212314736198,0.257435656546701,0.251933348898671,0.245631720363397,0.238553362078718,0.230727938542915,0.222192056404921,0.212988993457071,0.203168284429319,0.192785169720383,0.181899710274063,0.170575396515429,0.158877823881587,0.146873847594594,0.134630889974659,0.122215856346177,0.109693754309957,0.0971262384961177,0.0845705571017927,0.0720795967552486,0.0597037114513648,0.0474934473485284,0.035500336504082,0.0237746090744713,0.0123623036890073,0.0013038544631813,-0.00936610642804078,-0.0196184439989307,-0.0294290453377758,-0.0387782942033275,-0.0476505532255938,-0.0560336804657805,-0.0639185876116152,-0.071298838334425,-0.0781702828245056,-0.0845307245569769,-0.0903796161127543,-0.0957177817142529,-0.100547164855224,-0.104870599997944,-0.108691607789512,-0.11201421359837,-0.114842789362451,-0.11718191875241,-0.119036285498473,-0.120410584449354,-0.1213094545857,-0.121737432858622,-0.121698927413795,-0.121198208523258,-0.120239415392338,-0.118826537124018,-0.116963432296674,-0.114653822556497,-0.111901293536867,-0.108709355077736,-0.10508154803035,-0.101021585259129,-0.0965335151284604,-0.0916218966606634,-0.0862918707035215,-0.0805493324835662,-0.074400984737962,-0.0678543568941677,-0.060917826918778,-0.0536006472737064,-0.0459129773094943,-0.037865925267106,-0.0294716036162807,-0.020743201581748,-0.01169507890878,-0.0023428869686751,0.00729627016495498,0.0172036088204085,0.0273583252940283,0.0377370593096461,0.0483130225679476,0.0590545745889637,0.0699230237321467,0.0808702127898285,0.0918404271468416,0.102782439701985,0.113656719179174,0.124432601409579,0.135084933298128,0.145591922060307,0.155933775875731,0.16609180055275,0.176047770756201,0.185783478448856,0.195280404343583,0.204519481111593,0.213480929901437,0.222144157787033,0.230487482416701,0.23848745764349,0.246118186270755,0.253350904197158,0.260153829634251,0.266492253944467,0.272328821618807,0.277623929982966,0.282336215543162,0.286423231163046,0.289842536548191,0.292552781122139,0.294514455496768,0.29569076172822,0.296048818512235,0.295560905207276,0.294205322330731,0.291966871513097,0.288837155102152,0.284814811717285,0.279905717761092,0.274123149450954,0.267487892128525,0.260028285197222,0.251780189020337,0.242786843791416,0.23309856863949,0.222772267641894,0.211870689554357,0.200461440763322,0.188615499375224,0.176405789028508,0.163906301462489,0.151191171631204,0.138333203882686,0.125401994199606,0.112462051652778,0.0995718573908543,0.0867853132076037,0.074155242394926,0.0617354450608287,0.0495793234967161,0.0377370495886207,0.026253668127128,0.015168412967722,0.00451469522459758,-0.00567959308632794,-0.0153916430644807,-0.024603259703391,-0.0333004028989801,-0.0414727520351055,-0.0491132957006215,-0.056217945002677,-0.0627851689665414,-0.0688156511882549,-0.074311967306466,-0.0792782827981637,-0.0837200703197664,-0.0876438457550836,-0.0910569226299128,-0.0939671855558835,-0.0963828844521186,-0.0983124519816883,-0.0997643466799532,-0.100746923680075,-0.101268333966124,-0.101336451953234,-0.100958830112956,-0.100142678468985,-0.098894866155936,-0.0972219418798824,-0.0951301700216392,-0.0926255792357458,-0.0897140206628372,-0.0864012332354134,-0.0826929139716752,-0.0785947915880446,-0.0741127022018273,-0.0692526663361591,-0.0640209668788241,-0.0584242280747504,-0.0524694960117946,-0.0461643213118271,-0.0395168447647739,-0.0325358864335988,-0.025231038594945,-0.0176127634339347,-0.00969249848282285,-0.00148277688205417,0.00700262410271476,0.015748483511713,0.0247378486359233,0.0339515961008621,0.0433677349227783,0.0529602653791974,0.0626972987756852,0.072538234141397,0.0824316817157206,0.0923225060548698,0.102166324986586,0.111930394175902,0.121589380423835,0.131122480071022,0.140511672060022,0.149740598385407,0.15879380104047,0.167656176731826,0.176312574823089,0.184747496405256,0.192944869810732,0.200887887802349,0.208558897607761,0.215939332350751,0.223009413936153,0.22974748301047,0.236129442301106,0.242128447732524,0.247714844249277,0.252856328916754,0.257518290950393,0.261664249635529,0.265256330547288,0.268255812071072,0.270624015726685,0.272323641461449,0.273319657269444,0.273579944897468,0.273076068874579,0.271784156614378,0.269685712762437,0.266768233330344,0.263025622461766,0.258458475771529,0.253074279053155,0.246887542285285,0.239919869153471,0.232199948468744,0.223763440927401,0.214652729525157,0.204916523934585,0.194609327936526,0.183790608948409,0.172523486309723,0.160873360598509,0.148906992437975,0.136691834489374,0.124295004525943,0.111781932834173,0.0992148902286282,0.086651833575992,0.0741462378785673,0.0617486694338649,0.0495095412630252,0.0374803425869485,0.0257117004136671,0.0142503927316566
